title,category,sub category
කොළඹ මහේස්ත්‍රාත්වරයා ඉහළ පෙළේ ඉඩම් නඩුවෙන් ඉවත් වේ,Crime and Justice,Courts & Investigations
වසර 10ක නඩු විභාගයකින් පසු අධිකරණය මත්ද්‍රව්‍ය ජාවාරම්කරුට මරණ දඬුවම නියම කරයි,Crime and Justice,Courts & Investigations
වනජීවී අභයභූමි ඉඩම් අත්පත් කර ගැනීමේ නඩුවේ හිටපු මන්ත්‍රීවරයෙකු CID අත්අඩංගුවට ගනී,Crime and Justice,Courts & Investigations
අධිකරණ කොමිසමේ පරීක්ෂණ ප්‍රමාද වූ යුක්තිය පසිඳලීමේ ක්‍රමය,Crime and Justice,Courts & Investigations
ශිෂ්‍ය විරෝධතා නායකයින්ට මහාධිකරණය ඇප ලබා දෙයි,Crime and Justice,Courts & Investigations
ක්‍රීඩාංගන දූෂණ සම්බන්ධයෙන් හිටපු ක්‍රීඩා අමාත්‍යවරයාට චෝදනා එල්ල වී ඇත,Crime and Justice,Courts & Investigations
විල්පත්තුවේ පරිසර ආරක්ෂාව පිළිබඳ ශ්‍රේෂ්ඨාධිකරණ නියෝග,Crime and Justice,Courts & Investigations
මාධ්‍යවේදී ලසන්තගේ ඝාතනය සම්බන්ධයෙන් නව පරීක්ෂණයක් පැවැත්වීමට මහේස්ත්‍රාත්වරයා නියෝග කරයි,Crime and Justice,Courts & Investigations
ජාතික ක්‍රිකට් කණ්ඩායමේ තරඟ පාවාදීම සම්බන්ධයෙන් CID විමර්ශන සිදු කරයි,Crime and Justice,Courts & Investigations
පොලිස් කෲරත්වයට ගොදුරු වූවන්ට අධිකරණ සම්මාන වාර්තාගත හානි,Crime and Justice,Courts & Investigations
අධිකරණ ප්‍රතිසංස්කරණ: අත්අඩංගුවට ගැනීම් සඳහා අනිවාර්ය ශරීර කැමරා,Crime and Justice,Courts & Investigations
ඉහළ පෙළේ දික්කසාද නඩුව දේශපාලන රාජවංශ රහස් හෙළි කරයි,Crime and Justice,Courts & Investigations
රාජ්‍ය තාන්ත්‍රික ගමන් බලපත්‍ර වංචාව සම්බන්ධයෙන් චෝදනා ලැබ සිටින හිටපු තානාපතිවරයා,Crime and Justice,Courts & Investigations
මන්නාරමේ අදානි සුළං බල ව්‍යාපෘතිය ශ්‍රේෂ්ඨාධිකරණය නතර කරයි,Crime and Justice,Courts & Investigations
කොළඹ පාතාල ලොක්කා සඳහා රක්ෂිත බන්ධනාගාරය දීර්ඝ කරයි,Crime and Justice,Courts & Investigations
අගවිනිසුරුවරයාගේ නිවසේ නීති විරෝධී වැලි කැණීම් සම්බන්ධයෙන් CID පරීක්ෂණ උපන් නගරය,Crime and Justice,Courts & Investigations
සොරකම් කළ ඉඩම් යුද සරණාගතයින්ට ආපසු ලබා දීමට අධිකරණය නියෝග කරයි,Crime and Justice,Courts & Investigations
අධිකරණ කොමිසම ඇප නීති සංශෝධන නිර්දේශ කරයි,Crime and Justice,Courts & Investigations
මහාධිකරණ නඩු විභාගය: රාජ්‍ය අමාත්‍යවරයාට දූෂණ චෝදනා එල්ල වී ඇත,Crime and Justice,Courts & Investigations
හිටපු අගවිනිසුරුවරයාගේ පුත්‍රයාට බලපෑම් කිරීම සම්බන්ධයෙන් විමර්ශනය කර ඇත,Crime and Justice,Courts & Investigations
බලහත්කාරයෙන් ආදාහනය කිරීමේ ප්‍රතිපත්තියට එරෙහිව ශ්‍රේෂ්ඨාධිකරණය නියෝග කරයි,Crime and Justice,Courts & Investigations
මහේස්ත්‍රාත්වරයා පොලිස් ප්‍රධානියාට අපහාස කිරීමේ නොතීසි නිකුත් කරයි,Crime and Justice,Courts & Investigations
වෛද්‍ය පීඨයේ විභාග ප්‍රශ්න පත්‍ර කාන්දුව සම්බන්ධයෙන් CID විමර්ශනය කරයි,Crime and Justice,Courts & Investigations
අධිකරණ ප්‍රතිසංස්කරණ මගින් මිනිස් ජාවාරම්කරුවන්ට ජීවිතාන්තය දක්වා සිර දඬුවම් නියම කරයි,Crime and Justice,Courts & Investigations
අධිකරණ ප්‍රතිසංස්කරණ මගින් ප්‍රජා සේවා දඬුවම් යෝජනා කරයි,Crime and Justice,Courts & Investigations
ඇවන්ගාඩ් දූෂණ නඩු විභාගය කල් දමයි,Crime and Justice,Courts & Investigations
PPE ප්‍රසම්පාදන වංචාව සම්බන්ධයෙන් චෝදනා ලැබ සිටින හිටපු සෞඛ්‍ය අමාත්‍යවරයාට මහාධිකරණය විසින් තනි භාවිත ප්ලාස්ටික් තහනම් කිරීම තහවුරු කරයි,Crime and Justice,Courts & Investigations
විනිසුරුවරයාගේ අල්ලස් චෝදනා සම්බන්ධයෙන් විමර්ශනය කිරීමට මහේස්ත්‍රාත් නියෝග කරයි,Crime and Justice,Courts & Investigations
උපාධි වංචා නඩුවේදී CID විශ්වවිද්‍යාල කුලපති අත්අඩංගුවට ගනී,Crime and Justice,Courts & Investigations
දුරකථන ටැප් සඳහා පොලිසිය වරෙන්තු ලබා ගත යුතු බවට අධිකරණය නියෝග කරයි,Crime and Justice,Courts & Investigations
අධිකරණ කොමිසම සාක්ෂිකරුවන් ආරක්ෂා කිරීමේ වැඩසටහනක් යෝජනා කරයි,Crime and Justice,Courts & Investigations
ඉහළ අධිකරණ නඩු විභාගය: බෞද්ධ භික්ෂුවකට වෛරී ප්‍රකාශ චෝදනා,Crime and Justice,Courts & Investigations
හිටපු එල්ටීටීඊ අණදෙන නිලධාරියාට යුද අපරාධ චෝදනා,Crime and Justice,Courts & Investigations
පන්සල අසල අනවසර ඉදිකිරීම් ශ්‍රේෂ්ඨාධිකරණය නවතා දමයි,Crime and Justice,Courts & Investigations
කර්තෘට එරෙහි අපහාස නඩුව මහේස්ත්‍රාත්වරයා ප්‍රතික්ෂේප කරයි,Crime and Justice,Courts & Investigations
රාජ්‍ය සංස්ථාවල අවතාර සේවකයින් විමර්ශනය කරන CID,Crime and Justice,Courts & Investigations
වධහිංසාවට ලක්වූ සිරකරුට අධිකරණය වන්දි ප්‍රදානය කරයි,Crime and Justice,Courts & Investigations
අධිකරණ ප්‍රතිසංස්කරණ: ස්ත්‍රී පුරුෂ භාවය මත පදනම් වූ ප්‍රචණ්ඩත්වය සඳහා විශේෂ අධිකරණ,Crime and Justice,Courts & Investigations
මාධ්‍යවේදී ප්‍රහාරයේ හිටපු හමුදා නිලධාරියෙකුට මහාධිකරණයෙන් වන්දි ප්‍රදානය කෙරේ,Crime and Justice,Courts & Investigations
හිටපු පළාත් ආණ්ඩුකාරවරයාට අරමුදල් අනිසි ලෙස භාවිතා කිරීම සම්බන්ධයෙන් චෝදනා එල්ල වී ඇත,Crime and Justice,Courts & Investigations
විරෝධතා දැක්වීමේ අයිතිය සම්බන්ධයෙන් ශ්‍රේෂ්ඨාධිකරණය තීන්දු කරයි,Crime and Justice,Courts & Investigations
