token,tag
දෙපාර්තමේන්තුව,I-ORG
පැවසුවේ,O
දෘශ්‍ය,O
ලෙස,O
සූර්යයා,O
උතුරට,O
ගමන්,O
කිරීමේදී,O
අප්‍රේල්,O
05,O
වැනිදා,O
සිට,O
14,O
වැනිදා,O
දක්වා,O
සූර්යයා,O
ශ්‍රී,B-LOC
ලංකාව,I-LOC
ආශ්‍රිත,O
අක්ෂාංශ,O
වලට,O
සෘජුවම,O
ඉහළින්,O
පවතින,O
බවයි,O
ඒ,O
අනුව,O
අද,O
දහවල්,O
12:12,O
ට,O
කොළඹ,B-LOC
අවිස්සාවේල්ල,B-LOC
තලවකැලේ,B-LOC
දිඹුල,B-LOC
ගලකුඹුර,B-LOC
සහ,O
දඹගල්ල,B-LOC
යන,O
ප්‍රදේශවලට,O
හිරු,O
මුදුන්,O
වනු,O
ඇති,O
දිවයිනේ,B-LOC
බොහෝ,O
ප්‍රදේශවල,O
සවස්,O
කාලයේදී,O
හෝ,O
රාත්‍රී,O
කාලයේදී,O
තැනින්,O
තැන,O
වැසි,O
හෝ,O
ගිගුරුම්,O
සහිත,O
වැසි,O
ඇති,O
විය,O
හැකි,O
බව,O
කාලගුණ,B-ORG
විදයා,I-ORG
දෙපාර්තමේන්තුව,I-ORG
පවසයි,O
එම,O
දෙපාර්තමේන්තුව,B-ORG
පැවසුවේ,O
සබරගමුව,B-LOC
මධ්‍යම,B-LOC
ඌව,B-LOC
උතුරු-මැද,B-LOC
සහ,O
නැගෙනහිර,B-LOC
පළාත්වල,O
ඇතැම්,O
ස්ථානවලට,O
මි.මී,O
75,O
ක,O
පමණ,O
තරමක,O
තද,O
වැසි,O
ඇති,O
විය,O
හැකි,O
බවයි,O
ගිගුරුම්,O
සහිත,O
වැසි,O
සමග,O
ඇතිවිය,O
හැකි,O
තාවකාලික,O
තද,O
සුළංවලින්,O
සහ,O
අකුණු,O
මගින්,O
සිදු,O
වන,O
අනතුරු,O
අවම,O
කර,O
ගැනීමට,O
අවශ්‍ය,O
පියවර,O
ගන්නා,O
ලෙස,O
කාලගුණ,B-ORG
විදයා,I-ORG
දෙපාර්තමේන්තුව,I-ORG
ජනතාවට,O
දැනුම්,O
දෙයි,O
පළාත්,B-EVENT
පාලන,I-EVENT
ආයතන,I-EVENT
ඡන්ද,I-EVENT
විමසීමට,I-EVENT
අදාළව,O
ඡන්ද,O
පත්‍රිකා,O
ලක්ෂ,O
70ක්,O
මුද්‍රණය,O
කර,O
අවසන්ව,O
ඇතැයි,O
රජයේ,O
මුද්‍රණාලයාධිපති,O
ප්‍රදීප්,B-PER
පුෂ්පකුමාර,I-PER
මහතා,O
පවසයි,O
ඔහු,O
සඳහන්,O
කළේ,O
දිස්ත්‍රික්ක,O
12,O
ක,O
ඡන්ද,O
පත්‍රිකා,O
මුද්‍රණය,O
අවසන්,O
කර,O
ඇති,O
බවයි,O
ඉන්,O
දිස්ත්‍රික්ක,O
9,O
ක,O
ඡන්ද,O
පත්‍රිකා,O
මැතිවරණ,B-ORG
කොමිසමට,I-ORG
භාරදී,O
තිබේ,O
තවත්,O
දිස්ත්‍රික්ක,O
13,O
ක,O
ඡන්ද,O
පත්‍රිකා,O
මුද්‍රණය,O
කිරීමට,O
නියමිතව,O
ඇතැයි,O
ද,O
රජයේ,O
මුද්‍රණාලයාධිපතිවරයා,O
සඳහන්,O
කළේ,O
ය,O
මේ,O
වනවිට,O
මුද්‍රණය,O
කර,O
ඇති,O
තැපැල්,B-EVENT
ඡන්ද,I-EVENT
පත්‍රිකා,I-EVENT
සංඛ්‍යාව,O
ලක්ෂ,O
7,O
කි,O
එම,O
තැපැල්,B-EVENT
ඡන්ද,I-EVENT
පත්‍රිකා,I-EVENT
මැතිවරණ,B-ORG
කොමිසමට,I-ORG
යොමුකර,O
ඇතැයි,O
ද,O
ඔහු,O
පැවසුවේ,O
ය,O
මේ,O
අතර,O
පළාත්,O
පාලන,O
ආයතන,O
114,O
කට,O
අයත්,O
තැපැල්,O
ඡන්ද,O
පත්‍රිකා,O
ඇතුල්,O
රක්ෂිත,O
පැකට්ටු,O
හෙට,O
තැපෑලට,O
භාරදෙන,O
බව,O
මැතිවරණ,B-ORG
කොමිසම,I-ORG
සඳහන්,O
කළේ,O
ය,O
සෙසු,O
ආයතන,O
225,O
සදහා,O
තැපැල්,O
ඡන්ද,O
පත්‍රිකා,O
භාරදීම,O
ප්‍රමාද,O
වන්නේ,O
අධිකරණ,O
ක්‍රියාමාර්ග,O
පැවතීම,O
හේතුවෙන්,O
ය,O
පළාත්,B-EVENT
පාලන,I-EVENT
ඡන්ද,I-EVENT
විමසීමේ,I-EVENT
තැපැල්,I-EVENT
ඡන්දය,I-EVENT
ලබන,O
22,O
23,O
සහ,O
24,O
දිනවල,O
පැවැත්වෙයි,O
එම,O
දිනවල,O
ඡන්දය,O
ප්‍රකාශ,O
කිරීමට,O
නොහැකිවන,O
ඡන්ද,O
දායකයින්ට,O
අප්‍රේල්,O
28,O
හා,O
29,O
යන,O
දිනවල,O
ද,O
ඡන්දය,O
සලකුණු,O
කළ,O
හැකියි,O
ඡන්ද,O
විමසීමට,O
අදාළ,O
රාජකාරි,O
හේතුවෙන්,O
සියලු,O
තැපැල්,O
සේවකයින්ගේ,O
නිවාඩු,O
ඊයේ,O
සිට,O
අවලංගු,O
කෙරිණ,O
මැතිවරණ,B-EVENT
නීති,I-EVENT
උල්ලංඝණය,I-EVENT
සම්බන්ධයෙන්,O
පැය,O
24,O
ක්,O
ඇතුළත,O
පැමිණිලි,O
102,O
ක්,O
ලැබී,O
ඇතැයි,O
මැතිවරණ,B-ORG
කොමිසම,I-ORG
පවසයි,O
එම,O
කොමිසම,B-ORG
පැවසුවේ,O
ජාතික,B-ORG
මැතිවරණ,I-ORG
පැමිණීලි,I-ORG
කළමණාකරණ,I-ORG
මධ්‍යස්ථානයට,I-ORG
15,O
ක්,O
හා,O
දිස්ත්‍රික්,B-ORG
මැතිවරණ,I-ORG
පැමිණිලි,I-ORG
කළමනාකරණ,I-ORG
මධ්‍යස්ථානයට,I-ORG
පැමිණිලි,O
87,O
ක්,O
ලැබී,O
ඇති,O
බවයි,O
පසුගිය,O
මස,O
20,O
වැනිදා,O
සිට,O
මේ,O
මස,O
05,O
වැනිදා,O
දක්වා,O
මැතිවරණ,B-EVENT
නීති,I-EVENT
උල්ලංඝණය,I-EVENT
කිරීම,O
සම්බන්ධයෙන්,O
පැමිණිලි,O
712,O
ක්,O
ලැබී,O
ඇතැයි,O
මැතිවරණ,B-ORG
කොමිසම,I-ORG
සඳහන්,O
කළේ,O
ය,O
ඒ,O
අතර,O
ප්‍රචණ්ඩ,O
ක්‍රියා,O
සම්බන්ධයෙන්,O
ලැබී,O
ඇති,O
පැමිණිලි,O
සංඛ්‍යාව,O
4,O
කි,O
සීදූව,B-LOC
ප්‍රදේශයේ,O
සිදුවූ,O
වෙඩි,B-EVENT
තැබීමෙන්,I-EVENT
තුවාල,O
ලැබු,O
පුද්ගලයා,O
මියගොස්,O
තිබේ,O
පොලිසිය,B-ORG
පැවසුවේ,O
වෙළෙඳසැලක,O
සිටි,O
පුද්ගලයෙකු,O
ඉලක්ක,O
කර,O
වෙඩි,O
තැබීම,O
සිදුව,O
ඇති,O
බවයි,O
වෙඩි,O
වැදීමෙන්,O
තුවාල,O
ලැබු,O
අදාල,O
පුද්ගලයා,O
ප්‍රතිකාර,O
සඳහා,O
මීගමුව,B-ORG
රෝහලට,I-ORG
ඇතුලත්,O
කෙරිණි,O
සිංහල,B-EVENT
හා,I-EVENT
දෙමළ,I-EVENT
අලුත්,I-EVENT
අවුරුද්ද,I-EVENT
වෙනුවෙන්,O
ගම්බිම්,O
බලා,O
යන,O
ජනතාවගේ,O
පහසුව,O
සඳහා,O
ඒකාබද්ධ,O
ප්‍රවාහන,O
සැලැස්මක්,O
ක්‍රියාත්මක,O
බව,O
ජාතික,B-ORG
ගමනා,I-ORG
ගමන,I-ORG
කොමිෂන්,I-ORG
සභාව,I-ORG
පවසයි,O
එම,O
කොමිසම,B-ORG
පැවසුවේ,O
දුම්රිය,B-ORG
දෙපාර්තමේන්තුව,I-ORG
හා,O
ශ්‍රී,B-ORG
ලංකා,I-ORG
ගමනා,I-ORG
මණ්ඩලය,I-ORG
සමග,O
එක්ව,O
හෙට,O
(09),O
සිට,O
ලබන,O
21,O
වැනිදා,O
දක්වා,O
එම,O
ප්‍රවාහන,O
සැලැස්ම,O
ක්‍රියාත්මක,O
බවයි,O
අවුරුදු,O
කාලසීමාව,O
තුළ,O
මහනුවර,B-LOC
පුත්තලම,B-LOC
හයිලෙවල්/ලෝලෙවල්,B-LOC
දඹුල්ල,B-LOC
හා,O
ගාල්ල,B-LOC
යන,O
ප්‍රධාන,O
නගර,O
කේන්ද්‍ර,O
කර,O
ගනිමින්,O
ගමනාගමන,B-ORG
මණ්ඩලය,I-ORG
සහ,O
ගමනාගමන,B-ORG
කොමිෂන්,I-ORG
සභාව,I-ORG
දුරගමන්,O
බස්,O
රථ,O
ධාවනයට,O
එක්,O
කිරීමට,O
සැලසුම්,O
කර,O
තිබේ,O
දුම්රිය,B-ORG
දෙපාර්තමේන්තුව,I-ORG
ද,O
කොටුව,B-LOC
දුම්රිය,I-ORG
ස්ථානයේ,I-ORG
සිට,O
බදුල්ල,B-LOC
මහනුවර,B-LOC
හා,O
ගාල්ල,B-LOC
යන,O
ගමනාන්තවලට,O
සාමාන්‍ය,O
ගමන්වාරවලට,O
අතිරේකව,O
විශේෂ,O
දුම්රිය,O
සේවා,O
ධාවනයට,O
එක්,O
කිරීමට,O
සැලසුම්,O
කර,O
තිබේ,O
ජාතික,B-ORG
ගමනා,I-ORG
ගමන,I-ORG
කොමිසම,I-ORG
සඳහන්,O
කළේ,O
මාකුඹුර,B-LOC
කඩවත,B-LOC
කඩුවෙල,B-LOC
හා,O
බැස්ටියන්,B-LOC
මාවත,I-LOC
කේන්ද්‍රකර,O
ගනිමින්,O
අධිවේගී,O
මාර්ගය,O
හරහා,O
ගාල්ල,B-LOC
මාතර,B-LOC
බදුල්ල,B-LOC
තංගල්ල,B-LOC
කතරගම,B-LOC
යන,O
ප්‍රදේශ,O
සඳහා,O
අතිරේක,O
බස්,O
රථ,O
350ක්,O
යෙදවීමට,O
ද,O
සැලසුම්,O
කර,O
ඇති,O
බවයි,O
මෙම,O
කාලසීමාව,O
තුළ,O
ගම්බිම්,O
බලා,O
යාමට,O
කොළඹ,B-LOC
සහ,O
තදාසන්න,O
නගර,O
ආශ්‍රිත,O
බස්,O
නැවතුම්පොළවලට,O
මගීන්,O
ලක්ෂ,O
08කට,O
ආසන්න,O
සංඛ්‍යාවක්,O
පැමි‍ණෙනු,O
ඇතැයි,O
අපේක්ෂා,O
කරන,O
බව,O
ජාතික,B-ORG
ගමනාගමන,I-ORG
කොමිෂන්,I-ORG
සභාව,I-ORG
සඳහන්,O
කළේ,O
ය,O
මේ,O
ලෝකේ,O
ජීවත්,O
වුණු,O
විද්‍යාඳයෝ,O
පුරා,O
වසර,O
ගණනාවක්,O
එක්තරා,O
පරීක්ශනයක්,O
කළා,O
ඒ,O
මීට,O
වසර,O
ගණනාවකට,O
පෙර,O
වඳවී,O
ගිය,O
ඩයිනෝසිරස්ලට,O
නැවත,O
ජීවය,O
ලබා,O
දෙන්න,O
පුළුවන්,O
ක්‍රමයක්,O
තිබෙනවාද,O
යන්න,O
සොයන,O
එක,O
මෙන්න,O
මේ,O
උත්සාහයේ,O
ප්‍රතිඵලයක්,O
ලෙස,O
ඩයිනෝසිරස්ලට,O
නැතත්,O
ආසන්න,O
වශයෙන්,O
වසර,O
13,000කට,O
පෙර,O
මිහිපිටින්,O
සඳහටම,O
වඳවී,O
ගියා,O
යැයි,O
සැලකෙන,O
වෘක,O
විශේෂයක්,O
වන,O
Dire,O
wolfලට,O
ජීවය,O
දෙන්න,O
විද්‍යාඥයින්ට,O
හැකියාව,O
ලැබිලා,O
තියෙනවා,O
හිතාගන්නවත්,O
බෑ,O
නේද,O
මේ,O
විශිෂ්ට,O
සොයා,O
ගැනීම,O
ගැන,O
ලෝකය,O
පුරා,O
උන්මාදයක්,O
වුණු,O
Game,B-EVENT
of,I-EVENT
Thrones,I-EVENT
ටෙලි,I-EVENT
කතාවේ,I-EVENT
රසිකයෙක්ට,O
නම්,O
මේ,O
Dire,O
wolf,O
සතුන්,O
පිළිබඳ,O
පැහැදිලි,O
අදහසක්,O
හිතේ,O
නිර්මාණය,O
කරගන්න,O
පුළුවන්,O
එක්සත්,B-LOC
ජනපදය,I-LOC
මූලික,O
කරගත්ත,O
Colossal’s,B-ORG
Dallas,I-ORG
රසායනාගාරයේදී,I-ORG
තමයි,O
මේ,O
සාර්ථක,O
පර්යේෂණය,O
සිදුකරලා,O
තියෙන්නේ,O
විදෙස්,O
මාධ්‍ය,O
වාර්තා,O
කරන,O
විදිහට,O
වර්තමානයේ,O
දකින්න,O
ලැබෙන,O
අළු,O
වෘක,O
ධේනුවකගේ,O
ඩිම්බ,O
සෛලවල,O
DNA,O
අඩංගු,O
න්‍යෂ්ටි,O
කොටස,O
ඉවත්,O
කරලා,O
වඳවී,O
ගිය,O
‘Dire,O
wolf’,O
වෘකයන්ගේ,O
ෆොසිලයකින්,O
ඔවුන්ගේ,O
ජානමය,O
ව්‍යුහයට,O
අනුව,O
එය,O
යළි,O
නිර්මාණය,O
කිරීමට,O
විද්‍යාඥයෝ,O
සමත්,O
වෙලා,O
තියෙනවා,O
ඒ,O
වගේම,O
මිහිමතින්,O
වඳවී,O
ගිය,O
සතෙකුට,O
මේ,O
අයුරින්,O
පණ,O
දුන්,O
පළමු,O
අවස්ථාව,O
ලෙස,O
මෙය,O
ඉතිහාස,O
ගත,O
වෙනවා,O
‘ඩයර්,O
වුල්ෆ්’,O
වෘකයන්ගේ,O
ජානමය,O
ව්‍යුහයට,O
අනුව,O
සකස්,O
කළ,O
එම,O
බීජාණු,O
සුරතල්,O
බැල්ලකගේ,O
ගර්භාෂයේ,O
තැන්පත්,O
කරලා,O
පසුව,O
පැටවුන්,O
ලබා,O
ගැනීම,O
සිදු,O
කරලා,O
තියෙනවා,O
ඒ,O
අනුව,O
සුදු,O
පැහැති,O
‘ඩයර්,O
වුල්ෆ්’,O
වෘක,O
පැටවුන්,O
තිදෙනෙකුට,O
පණ,O
දීමට,O
විද්‍යාඥයන්,O
සමත්,O
වෙලා,O
තියෙනවා,O
වගේම,O
එම,O
පැටවුන්,O
කලේසි,B-PER
රොමියුලස්,B-PER
සහ,O
රීමස්,B-PER
යනුවෙන්,O
නම්,O
කර,O
තිබෙන,O
බවටයි,O
තොරතුරු,O
වාර්තා,O
වෙන්නේ,O
දේශබන්දු,B-PER
තෙන්නකෝන්,I-PER
මහතා,O
පොලිස්පති,O
ධුරයෙන්,O
ඉවත්,O
කිරීම,O
සඳහා,O
පරීක්ෂණ,O
කමිටුවක්,O
පත්,O
කළ,O
යුතු,O
බවට,O
වූ,O
යෝජනාව,O
අද,O
(08),O
පාර්ලිමේන්තුවේදී,B-ORG
වැඩි,O
ඡන්දයෙන්,O
සම්මත,O
විය,O
යෝජනාවට,O
පක්ෂව,O
151,O
ඡන්ද,O
ලැබුණු,O
අතර,O
විපක්ෂව,O
ඡන්ද,O
ප්‍රකාශ,O
වූයේ,O
නැත,O
අද,O
පාර්ලිමේන්තුවේදී,B-ORG
සම්මත,O
කෙරුණේ,O
මන්ත්‍රීවරුන්,O
115,O
දෙනෙකුගේ,O
අත්සන්,O
සහිතව,O
කථානායකවරයාට,O
භාරදුන්,O
යෝජනාවයි,O
2002,O
අංක,O
5,O
දරණ,O
නිලධරයන්,O
ඉවත්,O
කිරීමේ,O
කාර්ය,O
පටිපාටි,O
පනතට,O
අනුව,O
චෝදනා,O
27,O
ක්,O
මේ,O
යෝජනාවට,O
ඇතුළත්,O
වේ,O
අද,O
සිදුවූ,O
යෝජනා,O
සම්මතයෙන්,O
අනතුරුව,O
මෙම,O
චෝදනා,O
සම්බන්ධව,O
කරුණු,O
විමසා,O
බැලීමට,O
පරීක්ෂණ,O
කමිටුවක්,O
පත්කළ,O
යුතුයි,O
අගවිනිසුරුවරයා,O
විසින්,O
නම්,O
කරනු,O
ලබන,O
ශ්‍රේෂ්ඨාධිකරණ,B-ORG
විනිසුරුවරයෙක්,O
ජාතික,B-ORG
පොලිස්,I-ORG
කොමිෂන්,I-ORG
සභාවේ,I-ORG
සභාපතිවරයා,O
සහ,O
නීතිය,O
හෝ,O
රාජ්‍ය,O
පරිපාලන,O
කළමනාකරණ,O
ක්ෂේත්‍රයේ,O
විශිෂ්ටත්වයක්,O
ලැබූ,O
තැනැත්තෙක්,O
මේ,O
කමිටුවට,O
ඇතුළත්,O
වේ,O
නීතිය,O
හෝ,O
රාජ්‍ය,O
පරිපාලන,O
