title,category,sub category
ඝාතනය සම්බන්ධයෙන්  දෙනෙකුට මහාධිකරණය දඬුවම් නියම කරයි පුත්තලමේ දෙමළ ජාතිකයෙක්,CrimeAndJustice,CourtsAndInvestigation
උපාධි විකිණීමේ වංචාව සම්බන්ධයෙන් නීතිපතිවරයා විශ්ව විද්යාල උපකුලපතිවරයාට චෝදනා කරයි,CrimeAndJustice,CourtsAndInvestigation
 අයිතිවාසිකම් ක්රියාකාරිනියකට පොලිස් ආරක්ෂාව ලබා දෙන ලෙස මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
ජනාධිපති වෛද්ය වාර්තා කාන්දු වීම සම්බන්ධයෙන්  විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
සියලුම විනිසුරුවරුන් සඳහා ස්ත්රී පුරුෂ භාවය පිළිබඳ සංවේදීතා පුහුණුව අධිකරණය විසින් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසමේ පරීක්ෂණ විභාග වෙමින් පවතින නඩු  ක් ප්රමාද කරයි,CrimeAndJustice,CourtsAndInvestigation
අලි හිමිකරුට එරෙහිව නීතිපතිවරයා ඓතිහාසික සත්ව හිංසන චෝදනා ගොනු කරයි,CrimeAndJustice,CourtsAndInvestigation
අන්තර්ජාල සූදුව තහනම් කිරීම ව්යවස්ථා විරෝධී බව ශ්රේෂ්ඨාධිකරණය තීන්දු කරයි,CrimeAndJustice,CourtsAndInvestigation
රාජ්ය අරමුදල් අවභාවිත කිරීම සම්බන්ධයෙන් හිටපු මන්ත්රීවරයෙකුට මහාධිකරණය වසර  ක සිර දඬුවමක් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
 එන්නත් වංචාව සම්බන්ධයෙන්  හිටපු සෞඛ්ය අමාත්යවරයා අත්අඩංගුවට ගනී,CrimeAndJustice,CourtsAndInvestigation
වරාය නගර ඉඩම් ගොඩකිරීමේ ව්යාපෘතියට එරෙහිව ශ්රේෂ්ඨාධිකරණය තීන්දු කරයි,CrimeAndJustice,CourtsAndInvestigation
ස්විස් තානාපති කාර්යාල සේවකයාගේ පහරදීමේ නඩුව ප්රධාන සාක්ෂිකරු සාක්ෂි ප්රතික්ෂේප කරයි,CrimeAndJustice,CourtsAndInvestigation
විනිසුරුවරයාට මරණ තර්ජන කිරීමෙන් පසු පාස්කු බෝම්බ නඩු විභාගය කල් තැබීය,CrimeAndJustice,CourtsAndInvestigation
විෂබීජ නඩුවේ ව්යාපාරිකයාගේ දේහය ගොඩ ගැනීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
විරෝධතා වෙඩි තැබීම් සම්බන්ධයෙන් පොලිස් ප්රධානියාට එරෙහිව නීතිපතිවරයා චෝදනා ඉවත් කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ වාණිජ මහාධිකරණය ණය අයකර ගැනීමේ නඩු  ක් කඩිනම් කරයි,CrimeAndJustice,CourtsAndInvestigation
අල්ලස් ගැනීම සම්බන්ධයෙන් ගම්පහ විනිසුරුවරයා ඉවත් කිරීමට අධිකරණ කොමිසම නිර්දේශ කරයි,CrimeAndJustice,CourtsAndInvestigation
මාධ්යවේදී එක්නැළිගොඩ අතුරුදහන් වීමේ සිද්ධියෙන් හිටපු නාවික හමුදාපතිවරයා නිදොස් කොට නිදහස් කෙරේ,CrimeAndJustice,CourtsAndInvestigation
ශ්රී ලංකා රුපියල් බිලියන  ක සීනි බදු වංචාව සම්බන්ධයෙන් ජනාධිපති කාර්ය සාධක බලකාය විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
කතරගම අනාගතවක්තෘ නිකායේ නායකයා සඳහා මානසික ඇගයීමක් මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
කුරුණෑගල ළමා ඝාතකයාට මරණ දඬුවම නියම කරන ලෙස මහාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
කුරුණෑගල ළමා ඝාතකයාට මරණ දඬුවම නියම කරන ලෙස මහාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
රාජ්ය පොලිස්පතිවරයා විමර්ශනය කරයි අම්පාරේ වාර්ගික ප්රචණ්ඩත්වය උසිගැන්වීම,CrimeAndJustice,CourtsAndInvestigation
කොළඹ ඓතිහාසික ගොඩනැගිලි කඩා දැමීම ශ්රේෂ්ඨාධිකරණය නතර කරයි,CrimeAndJustice,CourtsAndInvestigation
ස්විස් මුදල් විශුද්ධිකරණය නඩුව අධිකරණය දේශීය ගිණුම් ක් කැටි කරයි,CrimeAndJustice,CourtsAndInvestigation
රේගු නිලධාරීන්  දෙනෙකුට එරෙහිව දූෂණ චෝදනා ගොනු කරයි,CrimeAndJustice,CourtsAndInvestigation
රතුපස්වල ජල විරෝධතා ඝාතනවල පොලිස් නිලධාරීන් සඳහා නඩු විභාගය ආරම්භ වේ,CrimeAndJustice,CourtsAndInvestigation
 බේරුවල මුස්ලිම් විරෝධී කෝලාහලවල පවුල් සඳහා වන්දි ගෙවීමට අධිකරණ කොමිසම නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
වනජීවී අපරාධ සඳහා විශේෂ අධිකරණයක් පත් කිරීමට අධිකරණ කොමිසම යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
ඉන්ස්ටග්රෑම් බ්ලැක්මේල් කල්ලියේ රිමාන්ඩ් කාලය දීර්ඝ කරයි,CrimeAndJustice,CourtsAndInvestigation
මහාධිකරණ විනිසුරුවරිය ඇවන්ගාඩ් නඩුවෙන් ඉවත් වේ,CrimeAndJustice,CourtsAndInvestigation
බැඳුම්කර වංචාව වසන් කිරීම සම්බන්ධයෙන් හිටපු මහ බැංකු අධිපතිවරයා අත්අඩංගුවට ගන්නා බව ය පවසයි,CrimeAndJustice,CourtsAndInvestigation
ඉන්ධන පෝලිමේ මරණයේදී මූලික අයිතිවාසිකම් උල්ලංඝනය කළ බවට ශ්රේෂ්ඨාධිකරණය තීන්දු කරයි,CrimeAndJustice,CourtsAndInvestigation
හම්බන්තොට ඉඩම් කොල්ලකෑමේ නඩුව ගොවීන්ට නැවත පැමිණීමේ අධිකරණ නියෝග,CrimeAndJustice,CourtsAndInvestigation
පලාගිය කැසිනෝ හිමිකරු අත්අඩංගුවට ගැනීමේ වරෙන්තුවක් මහේස්ත්රාත්වරයා විසින් නිකුත් කරයි,CrimeAndJustice,CourtsAndInvestigation
නොමැති වීම හේතුවෙන් හිටපු ජනාධිපතිවරයාට එරෙහි නඩුව නීතිපතිවරයා ඉල්ලා අස්කර ගනී සාක්ෂි,CrimeAndJustice,CourtsAndInvestigation
ශිෂ්ය විරෝධතාකරුවන්ට වධහිංසා පැමිණවීම සම්බන්ධයෙන් මානව හිමිකම් කොමිසම පොලිසියට නඩු පවරයි,CrimeAndJustice,CourtsAndInvestigation
කන්දමලෙයි හි බලහත්කාරයෙන් ආගමට හැරවීම සම්බන්ධයෙන් කොළඹ මහාධිකරණය  දෙනෙකු වරදකරුවන් කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ පනත් කෙටුම්පත ශ්රේෂ්ඨාධිකරණ විනිසුරුවරුන්ගේ කාල සීමාවන් යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ කෝටිපතියාගේ උරුම සටන විසඳීම සඳහා අධිකරණ ප්රතිසංස්කරණ පනත් කෙටුම්පත මගින්  පරීක්ෂණයක් යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
